_id,PK,CCR,AGE,GENDER,RACE,MONTHNUM,DAY,YEAR,DATE,MONTHYEAR,MONTHNAME,DAYOFWEEK,TIME,NUMMIN,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y,group,zone_name,ISSAMEDISTANCE
6977,1983291,17033650,10,Female,Black,2,28,2017,28-Feb-17,Feb-17,February,Thursday,14:10:00,850,"600 Block 1ST AV PITTSBURGH, PA 15219",2701 Simple Assault. / 2710 Ethnic Intimidation. / 3304 Criminal Mischief. / 3701 Robbery. / 5503 Disorderly Conduct.,"200 Block 39TH ST PITTSBURGH, PA 15201",Lower Lawrenceville,2,603,7,2,-79.96377567,40.46750753,10-19,Downtown/Hill/Strip,7977
5829,1981885,16232737,39,Male,White,2,28,2017,28-Feb-17,Feb-17,February,Thursday,11:36:00,696,"900 Block N St Clair ST Pittsburgh, PA 15206",2706 Terroristic Threats. / 7512 Criminal Use of Communication,"6300 Block Waldron ST Pittsburgh, PA 15217",Squirrel Hill South,4,1408,5,3,-79.91800808,40.43160898,30-39,East End (South)/North Side,5174
5871,1981927,17032405,33,Male,White,2,28,2017,28-Feb-17,Feb-17,February,Thursday,11:30:00,690,"900 Block 2ND AV Pittsburgh, PA 15219",2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 2902 Unlawful Restraint. / 4304(a)(1) Endangering Welfare of Children. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"1500 Block Milan AV Pittsburgh, PA 15226",Brookline,6,3206,4,4,-80.00580324,40.39386825,30-39,West End/South Side,6849
5826,1981882,16225279,27,Male,White,2,28,2017,28-Feb-17,Feb-17,February,Monday,07:40:00,460,"600 Block 1st AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"1800 Block Centre AV Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.98289274,40.44191944,20-29,Downtown/Hill/Strip,1722
5790,1981839,16174645,24,Male,White,2,28,2017,28-Feb-17,Feb-17,February,Sunday,12:16:00,736,"2500 Block Winchester DR Pittsburgh, PA 15220",9015 Failure To Appear/Arrest on Attachment Order,"200 Block 5th AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00207379,40.44122843,20-29,Downtown/Hill/Strip,5569
5860,1981916,17025696,24,Female,White,2,28,2017,28-Feb-17,Feb-17,February,Sunday,11:03:00,663,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault.,"300 Block Smith WY Pittsburgh, PA 15211",Mount Washington,3,1915,2,5,-80.0074366,40.42374391,20-29,South Side,2100
5794,1981843,16190603,22,Female,White,2,28,2017,28-Feb-17,Feb-17,February,Thursday,13:12:00,792,"500 Block Caste DR Pittsburgh, PA 15236",9015 Failure To Appear/Arrest on Attachment Order,"5100 Block Ladora WY Pittsburgh, PA 15207",Hazelwood,4,1501,5,3,-79.94715988,40.40639442,20-29,East End (South)/North Side,11024
5850,1981906,17009690,18,Female,White,2,28,2017,28-Feb-17,Feb-17,February,Thursday,10:30:00,630,"600 Block 1st AV Pittsburgh, PA 15219",3925 Receiving Stolen Property.,"1700 Block Broadway AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.025281,40.40847144,10-19,West End/South Side,6372
5798,1981847,16212633,57,Male,Black,2,27,2017,27-Feb-17,Feb-17,February,Monday,12:12:00,732,"Cedar AV & East Ohio ST Pittsburgh, PA 15212",5505 Public Drunkenness / 13(a)(32) Paraphernalia - Use or Possession,"East Ohio ST & East ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99783935,40.45392477,50-59,North Side,656425
5862,1981918,17027720,54,Male,Black,2,27,2017,27-Feb-17,Feb-17,February,Tuesday,12:33:00,753,"Webster AV & Perry ST Pittsburgh, PA 15219",3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud / 3934 Theft from Vehicle,"Webster AV & Elmore ST Pittsburgh, PA 15219",Middle Hill,2,501,6,3,-79.97884936,40.44693773,50-59,Downtown/Hill/Strip,0
6096,1982206,17036315,43,Male,Black,2,27,2017,27-Feb-17,Feb-17,February,Friday,12:20:00,740,"N Braddock AV & Felicia WY Pittsburgh, PA 15208",9501 Bench Warrant / 4914(A) False Identification to Law Enforcement,"Frankstown AV & 5th AV Pittsburgh, PA 15208",Homewood West,5,1207,9,2,-79.90804022,40.45867383,40-49,East End (North),1163
5796,1981845,16200710,36,Male,Black,2,27,2017,27-Feb-17,Feb-17,February,Saturday,16:00:00,960,"Marshall AV & Brighton RD Pittsburgh, PA 15214",9015 Failure To Appear/Arrest on Attachment Order,"300 Block W North AV Pittsburgh, PA 15212",Central North Side,1,2206,1,1,-80.00964027,40.45494869,30-39,North Side,1384667
5875,1981931,17033309,36,Male,Black,2,27,2017,27-Feb-17,Feb-17,February,Monday,08:45:00,525,"900 Block 2nd AV Pittsburgh, PA 15219",2701 Simple Assault. / 2706 Terroristic Threats.,"1800 Block Fulton ST Pittsburgh, PA 15233",Manchester,1,2107,6,1,-80.02602078,40.45798563,30-39,North Side,5103
5849,1981905,17009039,30,Male,Black,2,27,2017,27-Feb-17,Feb-17,February,Wednesday,14:40:00,880,"300 Block Hershey RD Pittsburgh, PA 15235","901 Criminal Attempt / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 607.03 Discharging Firearm or Airgun / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 2707.1 Discharge of a Firearm into Occupied Structure / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 13(a)(31)* Hashish - Possession Small Amount","6900 Block Mc Pherson BL Pittsburgh, PA 15208",Point Breeze North,4,1405,9,2,-79.906315180000007,40.45407785,30-39,East End (South)/North Side,14956
6094,1982204,17036413,28,Female,Black,2,27,2017,27-Feb-17,Feb-17,February,Wednesday,18:15:00,1095,"7100 Block Kedron ST Pittsburgh, PA 15208",3301 Arson  / 3304 Criminal Mischief.,"700 Block N Homewood AV Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89667126,40.45562104,20-29,East End (North),820
6039,1982128,17028909,18,Male,Black,2,27,2017,27-Feb-17,Feb-17,February,Thursday,13:32:00,812,"600 Block 1ST AV PITTSBURGH, PA 15219",5503 Disorderly Conduct. / 2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent,"2400 Block SHADY AV PITTSBURGH, PA 15207",Squirrel Hill South,4,1408,5,3,-79.92063357,40.43002809,10-19,East End (South)/North Side,7557
5811,1981861,16132536,39,Male,White,2,27,2017,27-Feb-17,Feb-17,February,Sunday,17:30:00,1050,"McKnight Rd. and 279S Pittsburgh, PA 15212",2702 Aggravated Assault.,"60 Block Royal ST Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99836267,40.46760697,30-39,North Side,3575
5851,1981907,17013488,35,Female,White,2,27,2017,27-Feb-17,Feb-17,February,Friday,16:00:00,960,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"East ST & Royal ST Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99974662,40.46597777,30-39,North Side,4116961
5823,1981879,16178441,35,Female,White,2,27,2017,27-Feb-17,Feb-17,February,Friday,16:00:00,960,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Federal ST & Henderson ST Pittsburgh, PA 15212",Central North Side,1,2206,6,1,-80.00776455,40.45885515,30-39,North Side,5258
5847,1981903,17008825,27,Male,White,2,27,2017,27-Feb-17,Feb-17,February,Monday,13:30:00,810,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3745 Accidents Involving Damage to Unattended Veh.or Prop.,"10 Block E Sycamore ST Pittsburgh, PA 15211",Mount Washington,3,1914,2,5,-80.00691997,40.43065048,20-29,South Side,2220
6081,1982181,17035930,21,Male,White,2,27,2017,27-Feb-17,Feb-17,February,Thursday,17:11:00,1031,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault. / 5505 Public Drunkenness,"1600 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98264653,40.42874675,20-29,South Side,1736
5955,1982039,17033005,14,Female,White,2,27,2017,27-Feb-17,Feb-17,February,Thursday,13:00:00,780,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(31) Marijuana: Possession Small Amount,"2400 Block SHADY AV PITTSBURGH, PA 15217",Squirrel Hill South,4,1408,5,3,-79.92063357,40.43002809,10-19,East End (South)/North Side,7557
5858,1981914,17023878,42,Male,Asian,2,26,2017,26-Feb-17,Feb-17,February,Friday,05:00:00,300,"900 Block 2ND AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"E Carson ST & S 18th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98056196,40.42875859,40-49,South Side,5014
5733,1981764,17027976,55,Male,Black,2,26,2017,26-Feb-17,Feb-17,February,Saturday,19:00:00,1140,"600 Block 1st AV Pittsburgh, PA 15219",3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s),"1000 Block 5th AV Pittsburgh, PA 15219",Central Business District,2,201,6,3,-79.99083635,40.43856481,50-59,Downtown/Hill/Strip,2268
6005,1982089,17035606,28,Male,Black,2,26,2017,26-Feb-17,Feb-17,February,Friday,03:20:00,200,"Perrysville AV & N Charles ST Pittsburgh, PA 15214","3925 Receiving Stolen Property. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount / 2709(a)(4) Harassment Communicates Prohibited Acts","1300 Block Chicago ST Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-80.00180314,40.47803811,20-29,North Side,2337
5833,1981889,16238786,28,Male,Black,2,26,2017,26-Feb-17,Feb-17,February,Monday,03:20:00,200,"N Charles ST & Perrysville AV Pittsburgh, PA 15214",3921 Theft by Unlawful Taking or Disposition. / 3503 Criminal Trespass,"1300 Block Chicago ST Pittsburgh, PA 15214",Northview Heights,1,2609,1,1,-80.00180314,40.47803811,20-29,North Side,408266
5792,1981841,16187661,24,Female,Black,2,26,2017,26-Feb-17,Feb-17,February,Tuesday,03:20:00,200,"900 Block 2ND AV Pittsburgh, PA 15219",2701 Simple Assault.,"3600 Block 5th AV Pittsburgh, PA 15213",Central Oakland,4,405,3,3,-79.95889237,40.44117443,20-29,East End (South)/North Side,5044
5822,1981878,16176411,20,Male,Black,2,26,2017,26-Feb-17,Feb-17,February,Thursday,10:15:00,615,"100 Block W Cherry ST Washington, PA 15301",2701 Simple Assault.,"1600 Block Broadway AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02494761,40.41044189,20-29,West End/South Side,45471
6138,1982255,17035767,18,Male,Black,2,26,2017,26-Feb-17,Feb-17,February,Friday,12:13:00,733,"2000 Block Centre AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"400 Block Grove ST Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.97896526,40.44304153,10-19,Downtown/Hill/Strip,321
6187,1982320,17033535,18,Male,Black,2,26,2017,26-Feb-17,Feb-17,February,Friday,08:35:00,515,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(31) Marijuana: Possession Small Amount,"500 Block CRANE AV PITTSBURGH, PA 15216",Beechview,6,1916,4,5,-80.01823348,40.41698861,10-19,West End/South Side,5957
5821,1981877,16176411,24,Male,Hispanic,2,26,2017,26-Feb-17,Feb-17,February,Wednesday,10:15:00,615,"100 Block W Cherry ST Washington, PA 15301",2701 Simple Assault.,"1600 Block Broadway AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02494761,40.41044189,20-29,West End/South Side,45471
5843,1981899,17031826,26,Male,White,2,26,2017,26-Feb-17,Feb-17,February,Thursday,19:00:00,1140,"600 Block 1st AV Pittsburgh, PA 15219",5505 Public Drunkenness / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST,"1000 Block 5th AV Pittsburgh, PA 15219",Central Business District,2,201,6,3,-79.99083635,40.43856481,20-29,Downtown/Hill/Strip,2268
6040,1982129,17035526,23,Male,White,2,26,2017,26-Feb-17,Feb-17,February,Friday,00:34:00,34,"Sarah ST & S 18th ST Pittsburgh, PA 15203",2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 5505 Public Drunkenness,"1500 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98330671,40.42868483,20-29,South Side,474785
5856,1981912,17023107,55,Male,Black,2,25,2017,25-Feb-17,Feb-17,February,Wednesday,21:30:00,1290,"600 Block 1st AV Pittsburgh, PA 15219",3701 Robbery.,"300 Block 3rd AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00161855,40.43880878,50-59,Downtown/Hill/Strip,14335
5844,1981900,17005649,45,Female,Black,2,25,2017,25-Feb-17,Feb-17,February,Friday,10:08:00,608,"700 Block Brushton AV Pittsburgh, PA 15221",9015 Failure To Appear/Arrest on Attachment Order,"Kelly ST & Brushton AV Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88882121,40.45366301,40-49,East End (North),597477
5848,1981904,17008933,24,Male,Black,2,25,2017,25-Feb-17,Feb-17,February,Tuesday,10:44:00,644,"4400 Block Penn AV Pittsburgh, PA 15224",2701 Simple Assault.,"400 Block Edgemont ST Pittsburgh, PA 15211",Mount Washington,3,1807,3,4,-80.00059026,40.42224863,20-29,South Side,9828
5828,1981884,16229441,23,Male,Black,2,25,2017,25-Feb-17,Feb-17,February,Wednesday,02:25:00,145,"1700 Block E Carson ST Pittsburgh, PA 15203",9015 Failure To Appear/Arrest on Attachment Order,"1600 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98264653,40.42874675,20-29,South Side,73
5853,1981909,17020680,23,Male,Black,2,25,2017,25-Feb-17,Feb-17,February,Sunday,02:25:00,145,"1700 Block E Carson ST Pittsburgh, PA 15203",9015 Failure To Appear/Arrest on Attachment Order,"1400 Block 5th AV Pittsburgh, PA 15219",Bluff,2,103,6,3,-79.98631004,40.43836994,20-29,Downtown/Hill/Strip,2923
5831,1981887,16237618,18,Male,Black,2,25,2017,25-Feb-17,Feb-17,February,Saturday,12:58:00,778,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"2700 Block Sacramento AV Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.04767248,40.45527683,10-19,West End/South Side,6615
5972,1982056,17035398,15,Female,Black,2,25,2017,25-Feb-17,Feb-17,February,Sunday,21:00:00,1260,"Overbrook BL & Valera ST Pittsburgh, PA 15210",903 Criminal Conspiracy. / 607.07 Carrying Fascimiles of Firearms Prohibited / 3743 Accidents Involving Damage to Attended Veh. or Property / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3746 Immediate Notice of Accident to Police Department / 3742.1 Accident Involv. Death/Inj. While not Licensed / 1501(A) Valid Driver's License Required / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"50 Block Meritt AV Pittsburgh, PA 15227",Carrick,3,2904,4,4,-79.97988378,40.38373734,10-19,South Side,1693511
5974,1982058,17035398,13,Male,Black,2,25,2017,25-Feb-17,Feb-17,February,Tuesday,21:00:00,1260,"Overbrook BL & Valera ST Pittsburgh, PA 15210",903 Criminal Conspiracy. / 907 Possessing Instruments of Crime. / 2706 Terroristic Threats. / 607.07 Carrying Fascimiles of Firearms Prohibited / 2701(a)(3) Simple Assault - Attempts by Physical Menace,"50 Block Meritt AV Pittsburgh, PA 15227",Carrick,3,2904,4,4,-79.97988378,40.38373734,10-19,South Side,1693511
5951,1982035,17034942,37,Male,White,2,25,2017,25-Feb-17,Feb-17,February,Sunday,03:31:00,211,"General Robinson ST W & Mazeroski WY Pittsburgh, PA 15212",4302 Periods for Requiring Lighted Lamps. / 3802(a)(1) DUI - General Impairment,"General Robinson ST & Mazeroski WY Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.00764779,40.44768921,30-39,North Side,0
5945,1982029,17035288,34,Male,White,2,25,2017,25-Feb-17,Feb-17,February,Monday,17:50:00,1070,"General Robinson ST W & Art Rooney AV Pittsburgh, PA 15212","5505 Public Drunkenness / 601.16(b)(1)(b) Any private property into or upon which the public is admitted by easement or license / 601.16(b)(2) Any Person who urinates or defecates in, on, or about any public place w/o immediately cleaning and disposing of the material / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION","General Robinson ST & Art Rooney AV Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01397546,40.44659132,30-39,North Side,0
5832,1981888,16238286,33,Male,White,2,25,2017,25-Feb-17,Feb-17,February,Sunday,19:05:00,1145,"800 Block East ST Pittsburgh, PA 15212",2701 Simple Assault.,"600 Block Suismon ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.9996256,40.45542459,30-39,North Side,1476
6009,1982098,17035364,31,Female,White,2,25,2017,25-Feb-17,Feb-17,February,Tuesday,19:56:00,1196,"Howard ST & E North AV Pittsburgh, PA 15212",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"James ST & East Ohio ST Pittsburgh, PA 15212",Fineview,1,2509,1,1,-80.00060123,40.45347768,30-39,North Side,1115173
5812,1981862,16132905,30,Female,White,2,25,2017,25-Feb-17,Feb-17,February,Monday,13:10:00,790,"300 Block Cedar AV Pittsburgh, PA 15212",9015 Failure To Appear/Arrest on Attachment Order,"Cedar AV & East Ohio ST Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00169385,40.45331224,30-39,North Side,1386101
6007,1982096,17035350,26,Female,White,2,25,2017,25-Feb-17,Feb-17,February,Sunday,19:39:00,1179,"Suismon ST & Rickenbach ST Pittsburgh, PA 15212",5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of,"James ST & Tripoli ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00138911,40.45589382,20-29,North Side,581266
5741,1981772,17034479,62,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Sunday,16:37:00,997,"5th AV & Wyandotte ST Pittsburgh, PA 15219",3502 Burglary. / 13(a)(32) Paraphernalia - Use or Possession,"2000 Block 5th AV Pittsburgh, PA 15219",West Oakland,4,402,6,3,-79.9775296,40.43800271,60 and greater,East End (South)/North Side,594839
5877,1981933,17033846,39,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Wednesday,17:55:00,1075,"600 Block 1st AV Pittsburgh, PA 15219",3503.B1II DEF. TRESPASS POSTED,"5100 Block Penn AV Pittsburgh, PA 15224",Garfield,5,1017,7,2,-79.94273394,40.46477482,30-39,East End (North),6704
5864,1981920,17029770,37,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Thursday,13:50:00,830,"Blackadore ST & Perchment ST Pittsburgh, PA 15221",2706 Terroristic Threats. / 2701(a)(3) Simple Assault - Attempts by Physical Menace,"Frankstown AV & N Homewood AV Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89629786,40.45739668,30-39,East End (North),1868
5658,1981686,17030783,37,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Monday,01:50:00,110,"500 Block Broadway AV Mckees Rocks, PA 15136",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Bigelow BL & Bloomfield BRDG Pittsburgh, PA 15213",Polish Hill,2,605,6,3,-79.95732346,40.45870358,30-39,Downtown/Hill/Strip,11366
5810,1981860,16105643,27,Female,Black,2,24,2017,24-Feb-17,Feb-17,February,Saturday,19:35:00,1175,"6200 Block Penn AV Pittsburgh, PA 15206",9015 Failure To Appear/Arrest on Attachment Order,"7700 Block Formosa WY Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88841188,40.45300435,20-29,East End (North),3475
5785,1981834,17033549,25,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Tuesday,10:00:00,600,"1400 Block Hillsboro ST Pittsburgh, PA 15204",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount / 7512 Criminal Use of Communication / 13(a)(30)* Delivery of Controlled Substance,"Mutual ST & Fadette ST Pittsburgh, PA 15204",Sheraden,6,2022,2,5,-80.06432714,40.45157529,20-29,West End/South Side,513365
5859,1981915,17025513,21,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Saturday,13:15:00,795,"Centre AV & Fullerton ST Pittsburgh, PA 15219",3701 Robbery. / 3925 Receiving Stolen Property. / 6106 Firearms not to be Carried without a License.,"1300 Block Paulson AV Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1203,9,2,-79.90116205,40.46861882,20-29,East End (North),5239
5824,1981880,16178716,21,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Saturday,19:00:00,1140,"1100 Block Crucible ST Pittsburgh, PA 15220",2706 Terroristic Threats.,"4200 Block 5th AV Pittsburgh, PA 15213",North Oakland,4,403,8,3,-79.95319334,40.44430229,20-29,East End (South)/North Side,9472
5817,1981867,17032069,20,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Saturday,15:00:00,900,"1200 Block Western AV Pittsburgh, PA 15233",901 Criminal Attempt / 903 Criminal Conspiracy. / 3701 Robbery.,"400 Block Climax ST Pittsburgh, PA 15210",Beltzhoover,3,1809,3,4,-80.00034617,40.41979882,20-29,South Side,6655
5816,1981866,17032069,20,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Friday,15:00:00,900,"1200 Block Western AV Pittsburgh, PA 15233",901 Criminal Attempt / 903 Criminal Conspiracy. / 3701 Robbery.,"400 Block Climax ST Pittsburgh, PA 15210",Beltzhoover,3,1809,3,4,-80.00034617,40.41979882,20-29,South Side,6655
6038,1982127,17028909,17,Male,Black,2,24,2017,24-Feb-17,Feb-17,February,Wednesday,14:45:00,885,"600 Block 1ST AV PITTSBURGH, PA 15219",5503 Disorderly Conduct. / 2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent,"2400 Block SHADY AV PITTSBURGH, PA 15207",Squirrel Hill South,4,1408,5,3,-79.92063357,40.43002809,10-19,East End (South)/North Side,7557
